Ano,Estado,emp,sit,setor,esp,dep,PL,lucros,gov_ca,gov_cf,gov_aud, maior_rem ,plr_rva,qde_empregados,desp_investimento,desp_pessoal,Dividendos,Subvenção,Subvenção (anterior),Reforço de Capital,Reforço de Capital (anterior),capital,link,indicio_dependencia,Nome_estado,REGIAO,gov,result_NA,Resultado para o Estado Acionista
2021,AM,Companhia de Saneamento do Amazonas - COSAMA,ATIVA,SANEAMENTO,SOCIEDADE DE ECONOMIA MISTA,Dependente,-4704068.71,-6295935.35,SIM,SIM,NÃO," R$ 47,225,600,000,000,000.00 ",Não,364,539824.35,29968416.34,0.00,32372425.83,23323521.74,3370974.03,2104242.86,,,,Amazonas,Norte,FALSE,FALSE,-35743399.86
2021,AM,Prodam Processamento de Dados Amazonas SA,ATIVA,INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,39486594.00,-2484876.00,SIM,SIM,SIM," R$ 543,394.87 ",Não,381,2860866.32,51009006.15,0.00,0.00,0.00,0.00,0.00,,https://portal.prodam.sp.gov.br/wp-content/uploads/2021/02/Carta-Anual-de-Politicas-Publicas-e-de-Governanca-Corporativa-2020-Final.pdf ,,Amazonas,Norte,TRUE,FALSE,0.00
2021,AM,Empresa Estadual de Turismo - Amazonastur,ATIVA,TURISMO,EMPRESA PÚBLICA,Dependente,5727536.36,-329676.01,SIM,SIM,NÃO," R$ 367,564.63 ",Não,136,3254079.17,10468149.79,0.00,19016777.17,22509082.74,0.00,0.00,,,,Amazonas,Norte,FALSE,FALSE,-19016777.17
2021,AM,Agência de Desenvolvimento Sustentável do Amazonas - ADS,ATIVA,DESENVOLVIMENTO REGIONAL,EMPRESA PÚBLICA,Dependente,6022736.18,9537176.59,SIM,SIM,NÃO," R$ 147,127.63 ",Não,60,5908186.75,4476128.40,0.00,63305688.07,88606777.81,0.00,0.00,,,,Amazonas,Norte,FALSE,FALSE,-63305688.07
2021,BA,Companhia de Transporte do Estado da Bahia - CTB,ATIVA,TRANSPORTE,EMPRESA PÚBLICA,Dependente,77477614.13,5917586.34,SIM,SIM,NÃO," R$ 24,067,000,000,000,000.00 ",Não,144,0.00,22738193.66,0.00,30924004.68,30749061.88,0.00,0.00,,http://www.ctb.ba.gov.br/modules/conteudo/conteudo.php?conteudo=80,,Bahia,Nordeste,FALSE,FALSE,-30924004.68
2021,BA,Bahia Pesca S/A,ATIVA,OUTROS,SOCIEDADE DE ECONOMIA MISTA,Dependente,-7063228.81,-322075.07,SIM,SIM,NÃO," R$ 205,738.00 ",Não,110,7531.66,11053714.19,0.00,3264301.00,3572702.00,2804530.00,12622.00,,http://www.bahiapesca.ba.gov.br/arquivos/File/CARTAANUALBAHIAPESCA.pdf,,Bahia,Nordeste,FALSE,FALSE,-6068831.00
2021,BA,Companhia de Desenvolvimento e Ação Regional - CAR,ATIVA,DESENVOLVIMENTO REGIONAL,EMPRESA PÚBLICA,Dependente,-37731193.65,-372038.82,SIM,SIM,NÃO," R$ 24,173,200,000,000,000.00 ",Não,270,141159459.10,36077752.37,0.00,39187422.61,37997321.38,0.00,0.00,,http://www.car.ba.gov.br/sites/default/files/2021-05/5_Carta%20Anual%20_2020_2021.pdf ,,Bahia,Nordeste,FALSE,FALSE,-39187422.61
2021,BA,Empresa Baiana de Águas e Saneamento da Bahia - EMBASA,ATIVA,SANEAMENTO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,6138356762.24,242928074.98,SIM,SIM,SIM," R$ 57,523,200,000,000,000.00 ",Sim,4779,616186376.80,763194172.60,0.00,0.00,0.00,0.00,0.00,,https://www.embasa.ba.gov.br/index.php/institucional/a-embasa/governanca/carta-anual-de-governanca-corporativa,,Bahia,Nordeste,TRUE,FALSE,0.00
2021,BA,Companhia de Engenharia Hídrica e de Saneamento da Bahia - CERB,ATIVA,SANEAMENTO,EMPRESA PÚBLICA,Dependente,11662614.88,1787088.62,SIM,SIM,SIM," R$ 34,421,500,000,000,000.00 ",Sim,369,0.00,61641857.48,0.00,91796118.07,102341820.90,0.00,0.00,,,,Bahia,Nordeste,TRUE,FALSE,-91796118.07
2021,BA,Companhia Baiana de Pesquisa Mineral - CBPM,ATIVA,MINERAÇÃO,SOCIEDADE DE ECONOMIA MISTA,Dependente,75297334.11,-49450078.00,SIM,SIM,NÃO," R$ 27,012,100,000,000,000.00 ",Não,173,5315213.31,25607585.46,0.00,6275628.35,5037498.81,0.00,0.00,,http://www.cbpm.ba.gov.br/wp-content/uploads/2021/05/CARTA-ANUAL-DE-POLITICAS-PUBLICAS-E-GOVERNANCA-CORPORATIVA-2021.pdf,,Bahia,Nordeste,FALSE,FALSE,-6275628.35
2021,BA,Companhia de Processamento de Dados do Estado da Bahia - PRODEB,ATIVA,INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,34428545.44,1175345.00,SIM,SIM,SIM," R$ 32,335,200,000,000,000.00 ",Não,464,9642972.00,46460452.56,0.00,0.00,0.00,2000000.00,0.00,,http://www.prodeb.gov.br/Paginas/Governan%C3%A7a-corporativa-.aspx,,Bahia,Nordeste,TRUE,FALSE,-2000000.00
2021,BA,Companhia de Desenvolvimento Urbano do Estado da Bahia - CONDER,ATIVA,HABITAÇÃO E URBANIZAÇÃO,EMPRESA PÚBLICA,Dependente,-53966875.35,-1225524.80,SIM,SIM,NÃO," R$ 27,674,300,000,000,000.00 ",Não,378,114145893.40,36659577.34,0.00,71778334.73,145441811.60,0.00,0.00,,http://www.conder.ba.gov.br/sites/default/files/2021-05/Carta_Anual_de_Governanca_Corporativa_2019.pdf,,Bahia,Nordeste,FALSE,FALSE,-71778334.73
2021,BA,Agência de Fomento do Estado da Bahia - DESENBAHIA,ATIVA,FINANCEIRO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,648870568.04,29781352.94,SIM,SIM,SIM," R$ 35,809,000,000,000,000.00 ",Sim,194,0.00,50758540.65,11207188.06,0.00,0.00,0.00,0.00,,https://www.desenbahia.ba.gov.br/wp-content/uploads/2021/04/carta-anual-politicas-publicas-e-governanca-corporativa-2020.pdf,,Bahia,Nordeste,TRUE,FALSE,11207188.06
2021,BA,Habitação e Urbanização da Bahia S/A - URBIS,EM LIQUIDAÇÃO,HABITAÇÃO E URBANIZAÇÃO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,-120266750.71,-6896278.43,SIM,SIM,NÃO," R$ 23,037,800,000,000,000.00 ",Não,28,0.00,3287420.25,0.00,0.00,0.00,6121689.43,4000000.00,,,,Bahia,Nordeste,FALSE,FALSE,-6121689.43
2021,BA,Empresa Gráfica da Bahia - EGBA,ATIVA,COMUNICAÇÃO,EMPRESA PÚBLICA,Não Dependente,60374018.00,2261203.00,SIM,SIM,NÃO," R$ 32,800,500,000,000,000.00 ",Não,217,0.00,17666756.66,0.00,0.00,0.00,0.00,0.00,,,,Bahia,Nordeste,FALSE,FALSE,0.00
2021,BA,Empresa Baiana de Ativos S/A - BAHIAINVESTE,ATIVA,FINANCEIRO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,1170723.34,-3161284.35,SIM,SIM,SIM," R$ 33,975,900,000,000,000.00 ",Não,16,13197.99,2882431.78,0.00,0.00,0.00,3500000.00,0.00,,http://www.bahiainveste.ba.gov.br/wp-content/uploads/2021/05/CARTA-ANUALgovernanca2019-24.05.2021.pdf,,Bahia,Nordeste,TRUE,FALSE,-3500000.00
2021,BA,Companhia de Gás da Bahia - BAHIAGÁS,ATIVA,GÁS E DERIVADOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,593070701.35,55332629.24,SIM,SIM,NÃO," R$ 355,342.62 ",Sim,233,89144098.58,55523124.66,17301335.80,0.00,0.00,0.00,0.00,,http://bahiagas.com.br/bahiagas/cartas-anuais,,Bahia,Nordeste,FALSE,FALSE,17301335.80
2021,CE,Companhia de Desenvolvimento do Complexo Industrial e Portuário do Pecém - CIPP,ATIVA,TRANSPORTE,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,1086839757.03,31731624.77,SIM,SIM,SIM," R$ 37,896.25 ",Sim,99,20618687.40,50118285.01,21054274.64,0.00,0.00,0.00,0.00,,,,Ceará,Nordeste,TRUE,FALSE,21054274.64
2021,CE,Companhia Cearense de Transportes Metropolitanos - METROFOR,ATIVA,TRANSPORTE,SOCIEDADE DE ECONOMIA MISTA,Dependente,1074855105.69,-180229943.76,SIM,SIM,SIM," R$ 20,119,000,000,000,000.00 ",Não,419,27625823.40,71442381.17,0.00,0.00,0.00,169509353.53,146647615.48,,,,Ceará,Nordeste,TRUE,FALSE,-169509353.53
2021,CE,Empresa de Tecnologia da Informação do Ceará - ETICE,ATIVA,INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO,EMPRESA PÚBLICA,Dependente,13748707.00,7020725.00,SIM,SIM,NÃO," R$ 30,221,900,000,000,000.00 ",Não,166,138698.54,22920426.22,0.00,28333385.59,30587551.55,0.00,0.00,,,,Ceará,Nordeste,FALSE,FALSE,-28333385.59
2021,CE,Empresa de Assistência Técnica e Extensão Rural do Ceará - EMATERCE,ATIVA,PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA,EMPRESA PÚBLICA,Dependente,-110870424.96,-1426914.41,SIM,SIM,NÃO," R$ 26,460,800,000,000,000.00 ",Não,530,0.00,89970343.60,0.00,0.00,0.00,0.00,0.00,,,,Ceará,Nordeste,FALSE,FALSE,0.00
2021,CE,Companhia de Desenvolvimento do Ceará - CODECE,ATIVA,DESENVOLVIMENTO REGIONAL,SOCIEDADE DE ECONOMIA MISTA,Dependente,15811825.18,-2151522.09,SIM,SIM,NÃO," R$ 79,871,100,000,000,000.00 ",Não,24,205320.39,3811968.09,0.00,2023629.03,2224331.00,0.00,0.00,,,,Ceará,Nordeste,FALSE,FALSE,-2023629.03
2021,CE,Centrais de Abastecimento do Ceará S/A - CEASA,ATIVA,ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,5693361.91,1010818.72,SIM,SIM,NÃO," R$ 20,800,600,000,000,000.00 ",Não,40,0.00,6317933.00,0.00,0.00,0.00,0.00,0.00,,,,Ceará,Nordeste,FALSE,FALSE,0.00
2021,CE,Companhia de Água e Esgoto do Ceará - CAGECE,ATIVA,SANEAMENTO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,2512523345.72,134599157.22,SIM,SIM,SIM," R$ 53,547,900,000,000,000.00 ",Sim,5499,0.00,532218046.60,14890256.46,0.00,0.00,0.00,0.00,,,,Ceará,Nordeste,TRUE,FALSE,14890256.46
2021,CE,Companhia de Habitação do Ceará - COHAB,EM LIQUIDAÇÃO,HABITAÇÃO E URBANIZAÇÃO,SOCIEDADE DE ECONOMIA MISTA,Dependente,-277197554.90,-10588331.00,NÃO,SIM,SIM," R$ 109,372.38 ",Não,45,299.98,3429460.18,0.00,2897160.53,2979444.33,0.00,0.00,,,,Ceará,Nordeste,FALSE,FALSE,-2897160.53
2021,CE,Agência de Desenvolvimento do Estado do Ceará S.A - ADECE,ATIVA,DESENVOLVIMENTO REGIONAL,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,118425345.91,3558609.72,SIM,SIM,NÃO," R$ 16,988,900,000,000,000.00 ",Não,23,6159285.63,9142065.72,0.00,0.00,0.00,0.00,50000.00,,,,Ceará,Nordeste,FALSE,FALSE,0.00
2021,CE,Companhia de Gás do Ceará - CEGÁS,ATIVA,GÁS E DERIVADOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,224014014.95,63394914.74,SIM,SIM,SIM," R$ 18,723,300,000,000,000.00 ",Sim,97,24951792.85,11537447.08,7632905.12,0.00,0.00,0.00,0.00,,,,Ceará,Nordeste,TRUE,FALSE,7632905.12
2021,CE,Companhia de Gestão dos Recursos Hídricos - COGERH,ATIVA,SANEAMENTO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,229625991.00,3581411.00,SIM,SIM,SIM," R$ 38,704,000,000,000,000.00 ",Sim,131,9351472.00,64426486.00,4196747.98,0.00,0.00,0.00,0.00,,,,Ceará,Nordeste,TRUE,FALSE,4196747.98
2022,DF,CEB Participações,ATIVA,ENERGIA,EMPRESA PÚBLICA,Não Dependente,33573102.56,16198438.32,NÃO,SIM,NÃO," R$ 378,933.33 ",Não,12,1373901.01,1823939.31,0.00,0.00,0.00,0.00,0.00,21270414.68,http://www.ceb.com.br/index.php/institucional-ceb-separator/companhia-energetica-de-brasilia-ceb,NÃO,Distrito Federal,Centro-oeste,FALSE,FALSE,0.00
2021,DF,CEB Participações,ATIVA,ENERGIA,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,33090654.99,15331278.42,NÃO,SIM,NÃO," R$ 395,710.53 ",Não,0,29879.14,90222.11,0.00,0.00,0.00,0.00,0.00,,,,Distrito Federal,Centro-oeste,FALSE,FALSE,0.00
2022,DF,CEBGAS - Companhia Brasiliense de Gás,ATIVA,GÁS E DERIVADOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,1042092.86,-69311.34,SIM,SIM,NÃO," R$ 152,123.25 ",Não,4,0.00,427069.20,0.00,0.00,0.00,0.00,0.00,6821000.00,,NÃO,Distrito Federal,Centro-oeste,FALSE,FALSE,0.00
2021,DF,CEBGAS - Companhia Brasiliense de Gás,ATIVA,GÁS E DERIVADOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,711404.20,-429861.80,SIM,SIM,NÃO," R$ 253,560.00 ",Não,3,0.00,342148.84,0.00,0.00,0.00,68000.00,67150.00,,,,Distrito Federal,Centro-oeste,FALSE,FALSE,-68000.00
2020,DF,CEBGAS - Companhia Brasiliense de Gás,ATIVA,GÁS E DERIVADOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,,,SIM,SIM,NÃO,,,,,,,,,,,,,,Distrito Federal,Centro-oeste,FALSE,FALSE,
2023,DF,CEBGAS - Companhia Brasiliense de Gás,ATIVA,GÁS E DERIVADOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,-768492.32,-2710585.18,SIM,SIM,NÃO," R$ 162,897.11 ",Não,3,0.00,623038.48,0.00,0.00,0.00,0.00,0.00,1312570.00,,não,Distrito Federal,Centro-oeste,FALSE,FALSE,0.00
2022,DF,CODEPLAN - Companhia de Planejamento do Distrito Federal,ATIVA,OUTROS,EMPRESA PÚBLICA,Dependente,-10648784.49,10346341.03,SIM,SIM,SIM," R$ 448,738.70 ",Não,396,0.00,104363140.60,0.00,122073431.30,116896236.80,32942.11,32942.11,12233727.60,,NÃO,Distrito Federal,Centro-oeste,TRUE,FALSE,-122106373.41
2021,DF,CODEPLAN - Companhia de Planejamento do Distrito Federal,ATIVA,OUTROS,EMPRESA PÚBLICA,Dependente,-23758875.49,-6630201.94,SIM,SIM,SIM," R$ 671,092.80 ",Não,435,57367.60,109736954.50,0.00,116903558.80,119696984.20,32942.11,25620.11,,,,Distrito Federal,Centro-oeste,TRUE,FALSE,-116936500.88
2020,DF,CODEPLAN - Companhia de Planejamento do Distrito Federal,ATIVA,OUTROS,EMPRESA PÚBLICA,Dependente,-24621642.11,6614448.21,SIM,SIM,NÃO," R$ 34,114,600,000,000,000.00 ",Não,421,689583.20,10612069.89,0.00,119696984.20,,0.00,,,,,Distrito Federal,Centro-oeste,FALSE,FALSE,-119696984.17
2023,DF,CODEPLAN - Companhia de Planejamento do Distrito Federal,EM LIQUIDAÇÃO,OUTROS,EMPRESA PÚBLICA,Dependente,-10846547.12,543626.68,SIM,SIM,NÃO," R$ 248,235.54 ",Não,269,0.00,61204319.13,0.00,237726.70,122073431.30,0.00,32942.11,12233727.60,,não,Distrito Federal,Centro-oeste,FALSE,FALSE,-237726.70
2022,DF,CODHAB - Companhia de Desenvolvimento Habitacional do Distrito Federal,ATIVA,HABITAÇÃO E URBANIZAÇÃO,EMPRESA PÚBLICA,Dependente,107336307.38,770328.49,SIM,SIM,NÃO," R$ 253,560.00 ",Não,204,13926971.93,18314185.66,0.00,40183948.00,40225259.00,0.00,0.00,37029931.62,,NÃO,Distrito Federal,Centro-oeste,FALSE,FALSE,-40183948.00
2021,DF,CODHAB - Companhia de Desenvolvimento Habitacional do Distrito Federal,ATIVA,HABITAÇÃO E URBANIZAÇÃO,EMPRESA PÚBLICA,Dependente,112193449.30,-21429838.32,SIM,SIM,SIM," R$ 454,861.72 ",Não,204,13926971.93,17811238.63,0.00,0.00,0.00,0.00,0.00,,,,Distrito Federal,Centro-oeste,TRUE,FALSE,0.00
2020,DF,CODHAB - Companhia de Desenvolvimento Habitacional do Distrito Federal,ATIVA,HABITAÇÃO E URBANIZAÇÃO,EMPRESA PÚBLICA,Dependente,121015025.47,-11412901.35,SIM,SIM,SIM," R$ 18,200.00 ",Não,0,0.00,13758810.04,0.00,27991658.06,,0.00,,,,,Distrito Federal,Centro-oeste,TRUE,FALSE,-27991658.06
2023,DF,CODHAB - Companhia de Desenvolvimento Habitacional do Distrito Federal,ATIVA,HABITAÇÃO E URBANIZAÇÃO,EMPRESA PÚBLICA,Dependente,107567419.94,-14569613.74,SIM,SIM,NÃO," R$ 253,600.00 ",Não,204,0.00,18724633.98,0.00,55978270.09,40183948.76,0.00,0.00,37029931.62,,não,Distrito Federal,Centro-oeste,FALSE,FALSE,-55978270.09
2023,DF,DF Gestão de Ativos,EM LIQUIDAÇÃO,GESTÃO DE ATIVOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,234869.00,-248500.00,NÃO,NÃO,NÃO," R$ 70,200.00 ",Não,0,596.00,204010.00,0.00,0.00,0.00,346300.00,0.00,2290100.00,,não,Distrito Federal,Centro-oeste,FALSE,FALSE,-346300.00
2022,DF,DF Gestão de Ativos,ATIVA,GESTÃO DE ATIVOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,137069.00,-354229.00,SIM,SIM,NÃO, R$ -   ,Não,0,0.00,282000.00,0.00,0.00,0.00,0.00,0.00,0.00,,NÃO,Distrito Federal,Centro-oeste,FALSE,FALSE,0.00
2021,DF,DF Gestão de Ativos,ATIVA,GESTÃO DE ATIVOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,491297.45,-325269.90,SIM,SIM,NÃO, R$ -   ,Não,0,0.00,307341.67,0.00,0.00,0.00,0.00,1043800.00,,,,Distrito Federal,Centro-oeste,FALSE,FALSE,0.00
2020,DF,DF Gestão de Ativos,ATIVA,GESTÃO DE ATIVOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,816567.00,,SIM,SIM,NÃO," R$ 6,000.00 ",Não,0,,274457.00,0.00,0.00,,1043800.00,,,,,Distrito Federal,Centro-oeste,FALSE,FALSE,-1043800.00
2022,DF,EMATER - Empresa de Assistência Técnica e Extensão Rural do Distrito Federal,ATIVA,PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA,EMPRESA PÚBLICA,Dependente,-18867499.60,-28590512.04,SIM,SIM,SIM," R$ 582,895.37 ",Não,321,1415068.15,124958520.10,0.00,124090412.90,123614213.40,0.00,0.00,677760.52,,NÃO,Distrito Federal,Centro-oeste,TRUE,FALSE,-124090412.90
2021,DF,EMATER - Empresa de Assistência Técnica e Extensão Rural do Distrito Federal,ATIVA,PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA,EMPRESA PÚBLICA,Dependente,-17709661.30,-1153541.45,SIM,SIM,SIM," R$ 484,650.32 ",Não,366,989518.17,101987245.90,0.00,123614213.40,0.00,0.00,0.00,,http://www.emater.df.gov.br/governanca-corporativa/.,,Distrito Federal,Centro-oeste,TRUE,FALSE,-123614213.37
2020,DF,EMATER - Empresa de Assistência Técnica e Extensão Rural do Distrito Federal,ATIVA,PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA,EMPRESA PÚBLICA,Dependente,-17887066.22,-8592891.51,SIM,SIM,NÃO," R$ 35,462.22 ",Não,280,,121440238.60,0.00,0.00,,0.00,,,,,Distrito Federal,Centro-oeste,FALSE,TRUE,
2023,DF,EMATER - Empresa de Assistência Técnica e Extensão Rural do Distrito Federal,ATIVA,PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA,EMPRESA PÚBLICA,Dependente,-32749906.23,-21431329.67,SIM,SIM,SIM," R$ 622,847.68 ",Não,338,671246.43,137999245.90,0.00,131050245.40,124090412.90,0.00,0.00,677760.52,https://emater.df.gov.br/governanca-corporativa/,não,Distrito Federal,Centro-oeste,TRUE,FALSE,-131050245.36
2023,DF,Instituto BRB de Desenvolvimento Humano e Responsabilidade Socioambiental,ATIVA,OUTROS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,,,SIM,SIM,NÃO,,Não,,,,,,,,,,,,Distrito Federal,Centro-oeste,FALSE,FALSE,0.00
2022,DF,Instituto BRB de Desenvolvimento Humano e Responsabilidade Socioambiental,ATIVA,OUTROS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,7144183.84,6328355.37,SIM,SIM,NÃO, R$ -   ,Sim,0,13932332.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,NÃO,Distrito Federal,Centro-oeste,FALSE,FALSE,0.00
2021,DF,Instituto BRB de Desenvolvimento Humano e Responsabilidade Socioambiental,ATIVA,OUTROS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,7139170.00,2523638.00,SIM,SIM,NÃO, R$ -   ,Não,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,Distrito Federal,Centro-oeste,FALSE,FALSE,0.00
2020,DF,Instituto BRB de Desenvolvimento Humano e Responsabilidade Socioambiental,ATIVA,OUTROS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,9679.00,1247.00,SIM,SIM,NÃO," R$ 51,543.37 ",Sim,11,,,0.00,0.00,,0.00,,,,,Distrito Federal,Centro-oeste,TRUE,TRUE,
2021,ES,CEASA CENTRAIS DE ABASTECIMENTO DO ESPIRITO SANTO SA,ATIVA,ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS,SOCIEDADE DE ECONOMIA MISTA,Dependente,9143095.69,87963.08,SIM,SIM,NÃO," R$ 87,516,200,000,000,000.00 ",Não,176,0.00,4366520.00,0.00,0.00,0.00,0.00,0.00,,https://ceasa.es.gov.br/Media/ceasa/Camille/CARTA%20ANUAL%20DE%20POL%C3%8DTICAS%20P%C3%9ABLICAS%20E%20GOVERNAN%C3%87A%20CORPORATIVA.pdf,,Espiríto Santo,Sudeste,FALSE,FALSE,0.00
2021,ES,BANESTES BANCO DO ESTADO ESPIRITO SANTO,ATIVA,FINANCEIRO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,1713900000.00,231797000.00,SIM,SIM,SIM," R$ 47,831,000,000,000,000.00 ",Sim,2035,50103000.00,370874000.00,36608651.40,0.00,0.00,0.00,0.00,,https://banestes.com.br/ri/ri_infoFinanceira_cartaAnual.html,,Espiríto Santo,Sudeste,TRUE,FALSE,36608651.40
2021,ES,COHAB CONPANHIA DE HABITAÇÃO E URBANIZAÇÃO DO ESPIRITO SANTO- EM LIQUIDAÇÃO,EM LIQUIDAÇÃO,HABITAÇÃO E URBANIZAÇÃO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,14995000.00,-82000.00,NÃO,SIM,NÃO," R$ 82,524.00 ",Não,22,0.00,1613550.33,0.00,2758000.00,1857000.00,0.00,0.00,,,,Espiríto Santo,Sudeste,FALSE,FALSE,-2758000.00
2021,ES,BANDES BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO SA,ATIVA,FINANCEIRO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,269628000.00,28292000.00,SIM,SIM,SIM," R$ 26,376,800,000,000,000.00 ",Sim,170,13643000.00,43678000.00,0.00,0.00,0.00,20148517.23,117710000.00,,https://www.bandes.com.br/Site/Dinamico/Show/933/Governanca-Corporativa,,Espiríto Santo,Sudeste,TRUE,FALSE,-20148517.23
2021,ES,CESAN COMPANHIA ESPIRITO SANTENSE DE SANEAMENTO,ATIVA,SANEAMENTO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,2885480000.00,187898000.00,SIM,SIM,SIM," R$ 53,624,400,000,000,000.00 ",Sim,1378,265000000.00,94395000.00,0.00,0.00,0.00,75115173.89,45228437.74,,https://www.cesan.com.br/wp-content/uploads/2021/03/Carta-Anual-de-Pol%C3%ADticasP%C3%BAblicas-VF-CA-mar2021-1.pdf,,Espiríto Santo,Sudeste,TRUE,FALSE,-75115173.89
2021,ES,CETURB COMPANHIA ESTADUALDE TRANSPORTE COLETIVO DE PASSAGEIROS DO ESPIRITO SANTO,ATIVA,TRANSPORTE,EMPRESA PÚBLICA,Dependente,10427942.68,-56887835.05,SIM,SIM,NÃO," R$ 202,187.84 ",Não,190,0.00,13765850.04,0.00,0.00,0.00,0.00,2361161.47,,,,Espiríto Santo,Sudeste,FALSE,FALSE,0.00
2021,ES,ES GAS COMPANHIA DE GAS DO ESPIRITO SANTO,ATIVA,GÁS E DERIVADOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,651119000.00,20177000.00,SIM,SIM,SIM," R$ 339,312.50 ",Não,129,632054000.00,3780000.00,0.00,0.00,0.00,230000000.00,2550000.00,,,,Espiríto Santo,Sudeste,TRUE,FALSE,-230000000.00
2021,GO,Centrais de Abastecimento de Goiás S/A - CEASA/GO,ATIVA,ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,14946405.77,330914.33,SIM,SIM,NÃO," R$ 345,065.44 ",Não,94,309205.40,10888919.38,0.00,0.00,0.00,0.00,0.00,,https://www.ceasa.go.gov.br/acesso-a-informacao/2-institucional/898-governanca.html,,Goiás,Centro-oeste,FALSE,FALSE,0.00
2021,GO,Agência Goiana de Habitação - AGEHAB,ATIVA,HABITAÇÃO E URBANIZAÇÃO,SOCIEDADE DE ECONOMIA MISTA,Dependente,10087082.92,-963434.39,SIM,SIM,NÃO," R$ 37,404,200,000,000,000.00 ",Não,181,6823.48,27273924.05,0.00,28495045.40,0.00,0.00,35737655.41,,https://www.agehab.go.gov.br/acesso-a-informacao/2-institucional/2969-carta-anual-de-governan%C3%A7a-corporativa.html,,Goiás,Centro-oeste,FALSE,FALSE,-28495045.40
2021,GO,Companhia de Desenvolvimento Econômico de Goiás - CODEGO,ATIVA,DESENVOLVIMENTO REGIONAL,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,149704926.88,7452052.38,SIM,SIM,NÃO," R$ 241,163.03 ",Não,341,158143.00,20477259.36,0.00,0.00,0.00,15980575.40,0.00,,http://www.codego.com.br/docs/Carta%20Anual%20Politicas.pdf,,Goiás,Centro-oeste,FALSE,FALSE,-15980575.40
2021,GO,Metais de Goiás S/A - METAGO,EM LIQUIDAÇÃO,MINERAÇÃO,SOCIEDADE DE ECONOMIA MISTA,Dependente,22955400.34,555034.95,NÃO,SIM,NÃO," R$ 12,000.00 ",Não,0,0.00,65499.07,0.00,44130.00,63870.00,0.00,0.00,,,,Goiás,Centro-oeste,FALSE,FALSE,-44130.00
2021,GO,Indústria Química do Estado de Goiás S/A - IQUEGO,ATIVA,GESTÃO DE ATIVOS,SOCIEDADE DE ECONOMIA MISTA,Dependente,3297130.55,-20625508.02,SIM,SIM,SIM," R$ 28,407,000,000,000,000.00 ",Não,45,0.00,9932191.12,0.00,1503000.00,0.00,0.00,11400905.48,,,,Goiás,Centro-oeste,TRUE,FALSE,-1503000.00
